"cond" "sub" "item" "lag" "resp"
0 4 11 0 2
1 32 11 -107.271804139237 4
1 9 11 325.728195860763 4
1 1 11 108.728195860763 5
0 85 11 0 2
1 86 11 296.728195860763 3
1 71 11 -39.2718041392367 5
1 46 11 -105.271804139237 4
1 38 11 243.728195860763 4
1 41 11 -67.2718041392367 5
0 28 11 0 3
0 37 11 0 5
0 72 11 0 1
1 58 11 45.7281958607633 1
0 89 11 0 0
1 94 11 131.728195860763 1
1 55 11 266.728195860763 2
1 0 11 157.728195860763 3
1 6 11 280.728195860763 4
0 17 11 0 2
1 54 11 197.728195860763 3
1 12 11 -143.271804139237 3
0 56 11 0 5
1 50 11 -5.27180413923668 5
1 21 11 -155.271804139237 0
1 53 11 -25.2718041392367 5
0 23 11 0 4
1 5 11 49.7281958607633 5
1 70 11 259.728195860763 2
1 29 11 126.728195860763 4
1 87 11 -176.271804139237 4
0 13 11 0 0
0 66 11 0 2
0 84 11 0 3
0 31 11 0 0
0 14 11 0 4
0 27 11 0 1
0 79 11 0 3
1 82 11 -231.271804139237 0
0 62 11 0 1
1 18 11 113.728195860763 1
1 39 11 160.728195860763 4
1 90 11 -52.2718041392367 5
0 11 11 0 3
1 19 11 199.728195860763 4
0 47 11 0 1
0 60 11 0 0
0 35 11 0 5
0 3 11 0 2
0 75 11 0 5
1 78 11 48.7281958607633 3
0 40 11 0 2
1 51 11 65.7281958607633 4
0 95 11 0 0
1 22 11 126.728195860763 5
1 49 11 8.72819586076332 4
0 65 11 0 4
1 64 11 70.7281958607633 2
1 57 11 -108.271804139237 0
1 52 11 -45.2718041392367 0
0 30 11 0 1
0 16 11 0 1
0 20 11 0 3
0 88 11 0 1
0 43 11 0 2
0 63 11 0 1
1 81 11 133.728195860763 5
1 96 11 -228.271804139237 4
1 7 11 -34.2718041392367 4
1 33 11 173.728195860763 5
0 67 11 0 0
0 83 11 0 2
1 69 11 -61.2718041392367 4
0 10 11 0 3
1 44 12 23.7281958607633 4
0 62 12 0 3
0 70 12 0 1
0 88 12 0 1
0 1 12 0 5
0 38 12 0 1
0 50 12 0 2
0 77 12 0 3
0 76 12 0 3
1 82 12 -115.271804139237 5
1 72 12 65.7281958607633 3
1 96 12 -192.271804139237 1
0 40 12 0 0
1 57 12 141.728195860763 3
0 3 12 0 1
1 89 12 159.728195860763 4
0 6 12 0 2
1 16 12 219.728195860763 3
1 10 12 -106.271804139237 5
1 19 12 118.728195860763 2
0 47 12 0 3
0 42 12 0 2
0 17 12 0 2
1 28 12 -51.2718041392367 3
0 48 12 0 2
1 52 12 -208.271804139237 5
0 0 12 0 2
1 80 12 164.728195860763 3
0 12 12 0 3
0 15 12 0 3
1 93 12 81.7281958607633 2
0 92 12 0 2
1 18 12 161.728195860763 2
0 71 12 0 1
0 85 12 0 3
0 25 12 0 3
1 79 12 33.7281958607633 2
0 74 12 0 0
0 11 12 0 1
0 4 12 0 3
1 14 12 -34.2718041392367 5
0 2 12 0 1
0 33 12 0 1
1 84 12 251.728195860763 4
0 75 12 0 3
1 83 12 -104.271804139237 3
0 69 12 0 3
1 81 12 -210.271804139237 3
0 61 12 0 0
0 35 12 0 2
1 30 12 171.728195860763 3
0 37 12 0 0
0 21 12 0 0
0 32 12 0 1
1 7 12 53.7281958607633 3
0 73 12 0 2
0 5 12 0 3
0 13 12 0 5
1 56 12 -227.271804139237 5
0 87 12 0 1
1 41 12 7.72819586076332 1
0 78 12 0 3
0 59 12 0 1
1 39 12 31.7281958607633 1
0 8 12 0 4
0 91 12 0 1
0 68 12 0 0
0 24 12 0 0
0 45 12 0 3
0 63 12 0 1
0 46 12 0 1
1 65 12 139.728195860763 4
1 66 12 -41.2718041392367 3
0 51 12 0 3
0 94 12 0 2
1 58 12 102.728195860763 1
0 26 12 0 4
0 43 12 0 1
1 23 12 -217.271804139237 0
1 60 12 19.7281958607633 2
1 36 12 -151.271804139237 4
1 31 12 -134.271804139237 5
1 29 12 128.728195860763 3
0 67 12 0 4
1 20 12 63.7281958607633 2
1 90 12 -209.271804139237 5
1 55 12 -40.2718041392367 4
0 64 12 0 4
1 9 12 115.728195860763 1
1 27 12 -135.271804139237 3
0 53 12 0 4
0 95 12 0 5
0 34 12 0 0
0 86 12 0 0
0 22 12 0 4
0 49 12 0 0
0 54 12 0 3
1 91 13 112.728195860763 5
0 79 13 0 2
0 36 13 0 0
1 51 13 98.7281958607633 2
0 29 13 0 1
1 8 13 159.728195860763 5
0 60 13 0 0
0 67 13 0 0
0 15 13 0 0
1 54 13 -294.271804139237 4
1 73 13 -18.2718041392367 5
1 17 13 240.728195860763 2
1 46 13 35.7281958607633 2
0 62 13 0 0
1 35 13 -229.271804139237 5
1 5 13 -228.271804139237 5
0 61 13 0 0
0 7 13 0 1
0 25 13 0 0
0 77 13 0 1
1 30 13 -136.271804139237 5
0 89 13 0 0
1 14 13 1.72819586076332 5
0 83 13 0 0
0 72 13 0 3
1 56 13 135.728195860763 5
1 4 13 -48.2718041392367 5
1 87 13 34.7281958607633 2
0 26 13 0 0
0 11 13 0 0
1 3 13 -48.2718041392367 5
0 24 13 0 1
1 71 13 231.728195860763 5
0 95 13 0 0
0 38 13 0 0
0 85 13 0 1
1 6 13 -322.271804139237 4
0 21 13 0 0
0 16 13 0 1
1 37 13 -60.2718041392367 5
1 18 13 203.728195860763 5
1 10 13 -93.2718041392367 3
0 86 13 0 0
1 42 13 20.7281958607633 5
0 39 13 0 0
0 41 13 0 0
0 23 13 0 0
1 81 13 -41.2718041392367 5
0 45 13 0 1
0 33 13 0 1
0 69 13 0 2
0 80 13 0 0
0 48 13 0 4
0 75 13 0 1
0 58 13 0 1
0 0 13 0 2
0 9 13 0 1
0 40 13 0 0
0 84 13 0 0
0 44 13 0 1
1 82 13 71.7281958607633 0
0 66 13 0 1
1 31 13 247.728195860763 5
1 22 13 183.728195860763 5
0 96 13 0 1
1 74 13 -193.271804139237 5
1 12 13 -110.271804139237 5
0 92 13 0 0
1 32 13 -115.271804139237 0
0 13 13 0 0
0 57 13 0 0
0 1 13 0 0
0 49 13 0 0
0 65 13 0 2
0 47 13 0 0
1 28 13 -247.271804139237 2
0 50 13 0 1
0 52 13 0 2
0 70 13 0 1
0 19 13 0 0
0 68 13 0 0
0 2 13 0 1
1 59 13 -26.2718041392367 2
0 43 13 0 0
1 88 13 303.728195860763 3
0 63 13 0 1
0 78 13 0 1
1 93 13 -66.2718041392367 3
0 64 13 0 0
1 90 13 20.7281958607633 5
1 53 13 119.728195860763 5
0 55 13 0 0
0 94 13 0 0
0 27 13 0 3
0 20 13 0 0
0 34 13 0 1
1 46 14 -126.271804139237 5
1 91 14 10.7281958607633 3
1 89 14 -51.2718041392367 5
1 24 14 -36.2718041392367 5
0 42 14 0 0
1 32 14 85.7281958607633 5
0 54 14 0 2
0 3 14 0 0
0 85 14 0 2
0 9 14 0 0
0 94 14 0 5
0 15 14 0 0
0 19 14 0 2
0 7 14 0 4
0 28 14 0 3
0 25 14 0 3
1 79 14 -155.271804139237 3
0 57 14 0 1
0 40 14 0 0
1 56 14 -257.271804139237 5
0 21 14 0 0
1 75 14 -91.2718041392367 5
0 86 14 0 1
1 68 14 81.7281958607633 0
0 95 14 0 0
1 87 14 152.728195860763 0
0 23 14 0 0
1 5 14 316.728195860763 2
1 50 14 -184.271804139237 5
0 39 14 0 4
0 37 14 0 1
1 38 14 252.728195860763 1
0 0 14 0 2
0 76 14 0 3
0 53 14 0 5
0 27 14 0 4
0 74 14 0 3
1 31 14 169.728195860763 5
1 83 14 -172.271804139237 4
0 52 14 0 2
1 63 14 144.728195860763 1
1 20 14 107.728195860763 5
0 71 14 0 0
1 90 14 -13.2718041392367 3
0 1 14 0 5
0 62 14 0 1
1 77 14 46.7281958607633 4
1 33 14 -41.2718041392367 5
0 4 14 0 1
1 44 14 -37.2718041392367 4
1 61 14 83.7281958607633 5
0 22 14 0 0
0 51 14 0 4
0 43 14 0 1
1 29 14 8.72819586076332 5
1 96 14 -345.271804139237 4
1 34 14 -149.271804139237 5
0 81 14 0 1
1 82 14 -255.271804139237 5
1 65 14 93.7281958607633 5
0 70 14 0 1
1 92 14 10.7281958607633 5
0 2 14 0 0
1 13 14 63.7281958607633 5
1 66 14 61.7281958607633 5
0 55 14 0 1
0 11 14 0 1
1 93 14 73.7281958607633 3
1 36 14 15.7281958607633 5
1 64 14 -109.271804139237 3
0 18 14 0 1
0 58 14 0 1
1 84 14 -222.271804139237 5
1 17 14 -316.271804139237 5
1 14 14 -12.2718041392367 5
0 69 14 0 0
0 16 14 0 1
0 6 14 0 2
1 35 14 -186.271804139237 5
1 49 14 -40.2718041392367 5
1 48 14 28.7281958607633 5
1 12 14 145.728195860763 5
1 30 14 111.728195860763 3
0 45 14 0 4
0 78 14 0 4
1 10 14 90.7281958607633 2
1 67 14 183.728195860763 4
0 73 14 0 0
0 26 14 0 3
0 88 14 0 0
0 60 14 0 5
0 8 14 0 3
0 72 14 0 3
1 47 14 105.728195860763 5
0 59 14 0 0
1 80 14 -104.271804139237 0
1 41 14 100.728195860763 5
0 83 15 0 1
1 61 15 -33.2718041392367 5
0 53 15 0 5
1 11 15 -28.2718041392367 4
0 62 15 0 5
0 92 15 0 3
0 94 15 0 1
0 56 15 0 5
1 57 15 28.7281958607633 5
0 93 15 0 4
1 13 15 54.7281958607633 0
0 91 15 0 0
0 73 15 0 0
0 71 15 0 2
0 30 15 0 0
0 44 15 0 4
0 39 15 0 1
0 43 15 0 1
1 1 15 -125.271804139237 5
1 0 15 -11.2718041392367 5
0 95 15 0 1
1 36 15 78.7281958607633 5
1 75 15 -152.271804139237 5
1 51 15 327.728195860763 5
1 84 15 6.72819586076332 5
1 21 15 91.7281958607633 5
0 25 15 0 0
1 89 15 -177.271804139237 4
1 37 15 118.728195860763 5
0 77 15 0 5
1 19 15 110.728195860763 4
1 6 15 81.7281958607633 3
0 70 15 0 1
0 12 15 0 1
0 33 15 0 1
0 41 15 0 1
0 90 15 0 3
1 69 15 -7.27180413923668 4
0 49 15 0 0
1 28 15 1.72819586076332 4
1 32 15 -280.271804139237 5
0 7 15 0 3
0 8 15 0 2
1 24 15 -132.271804139237 5
0 5 15 0 2
0 48 15 0 4
0 26 15 0 2
0 3 15 0 4
0 80 15 0 3
0 67 15 0 0
1 58 15 120.728195860763 2
1 96 15 57.7281958607633 1
0 42 15 0 4
0 65 15 0 1
1 10 15 155.728195860763 5
0 63 15 0 2
1 2 15 -125.271804139237 4
0 72 15 0 2
1 76 15 -90.2718041392367 5
0 4 15 0 1
0 14 15 0 1
0 81 15 0 3
0 17 15 0 0
1 29 15 -49.2718041392367 5
1 50 15 105.728195860763 5
1 54 15 -191.271804139237 3
1 46 15 3.72819586076332 0
0 23 15 0 0
1 85 15 -121.271804139237 1
1 45 15 -49.2718041392367 4
0 18 15 0 1
0 52 15 0 2
0 60 15 0 0
0 64 15 0 4
0 9 15 0 3
1 68 15 255.728195860763 5
1 27 15 10.7281958607633 1
0 59 15 0 1
0 55 15 0 0
0 15 15 0 5
1 38 15 165.728195860763 1
0 40 15 0 0
0 86 15 0 4
0 78 15 0 5
1 34 15 -232.271804139237 4
1 82 15 15.7281958607633 5
1 20 15 10.7281958607633 5
1 35 15 -275.271804139237 5
0 22 15 0 1
1 16 15 -152.271804139237 5
0 66 15 0 3
1 47 15 35.7281958607633 5
1 74 15 -225.271804139237 5
1 88 15 -316.271804139237 5
0 79 15 0 3
1 31 15 -119.271804139237 5
0 0 16 0 2
0 93 16 0 0
1 96 16 79.7281958607633 1
0 41 16 0 1
0 30 16 0 1
0 27 16 0 1
0 76 16 0 0
1 45 16 110.728195860763 2
1 64 16 -157.271804139237 4
1 29 16 253.728195860763 1
0 31 16 0 1
0 85 16 0 2
0 4 16 0 1
0 35 16 0 1
0 94 16 0 0
0 10 16 0 4
0 92 16 0 1
1 33 16 -16.2718041392367 4
0 40 16 0 0
0 8 16 0 1
1 62 16 70.7281958607633 3
0 22 16 0 1
0 52 16 0 2
0 79 16 0 2
1 14 16 125.728195860763 5
1 89 16 79.7281958607633 3
0 26 16 0 1
0 65 16 0 0
0 57 16 0 0
1 60 16 106.728195860763 5
1 38 16 283.728195860763 2
0 43 16 0 0
0 68 16 0 3
1 39 16 -83.2718041392367 0
1 46 16 -26.2718041392367 0
0 20 16 0 1
1 13 16 254.728195860763 5
1 51 16 6.72819586076332 2
0 15 16 0 0
0 67 16 0 0
1 44 16 55.7281958607633 1
1 50 16 142.728195860763 4
1 80 16 -218.271804139237 4
0 86 16 0 0
1 75 16 59.7281958607633 5
1 1 16 228.728195860763 5
1 54 16 -152.271804139237 4
1 90 16 142.728195860763 0
1 78 16 -43.2718041392367 1
0 87 16 0 0
1 88 16 263.728195860763 1
1 59 16 166.728195860763 5
0 73 16 0 0
0 71 16 0 0
0 63 16 0 0
1 11 16 -88.2718041392367 2
0 3 16 0 2
0 32 16 0 1
1 37 16 109.728195860763 4
1 17 16 -96.2718041392367 1
0 47 16 0 0
0 72 16 0 2
0 7 16 0 1
1 95 16 152.728195860763 0
1 69 16 309.728195860763 3
1 61 16 -116.271804139237 5
0 58 16 0 1
1 84 16 -313.271804139237 3
0 53 16 0 0
0 56 16 0 1
0 16 16 0 2
1 34 16 229.728195860763 1
1 12 16 120.728195860763 1
0 28 16 0 4
0 25 16 0 0
0 5 16 0 0
0 36 16 0 0
0 42 16 0 1
0 74 16 0 0
0 48 16 0 3
0 77 16 0 0
0 66 16 0 2
1 83 16 219.728195860763 1
1 18 16 41.7281958607633 1
1 9 16 177.728195860763 5
1 19 16 257.728195860763 1
0 21 16 0 0
0 6 16 0 2
1 49 16 -106.271804139237 0
1 91 16 -25.2718041392367 4
0 70 16 0 1
1 2 16 228.728195860763 4
1 23 16 294.728195860763 0
0 82 16 0 0
0 24 16 0 1
1 81 16 191.728195860763 2
1 55 16 -269.271804139237 3
0 36 17 0 4
1 57 17 -175.271804139237 5
0 29 17 0 1
1 65 17 -78.2718041392367 5
1 13 17 119.728195860763 5
0 62 17 0 2
1 61 17 256.728195860763 4
0 39 17 0 1
0 40 17 0 0
1 41 17 108.728195860763 1
1 50 17 -269.271804139237 3
1 7 17 -203.271804139237 3
0 92 17 0 1
1 54 17 -57.2718041392367 4
0 88 17 0 1
0 4 17 0 1
1 78 17 98.7281958607633 2
1 0 17 -254.271804139237 3
1 9 17 83.7281958607633 2
1 79 17 -224.271804139237 1
0 64 17 0 2
0 43 17 0 1
1 16 17 -174.271804139237 5
0 18 17 0 1
0 73 17 0 2
1 12 17 124.728195860763 2
0 10 17 0 5
1 17 17 197.728195860763 1
1 74 17 22.7281958607633 5
1 53 17 -56.2718041392367 2
1 52 17 108.728195860763 3
0 76 17 0 0
0 56 17 0 0
1 67 17 160.728195860763 5
1 80 17 -98.2718041392367 0
1 58 17 -111.271804139237 5
1 33 17 -228.271804139237 2
0 21 17 0 1
1 2 17 -65.2718041392367 4
0 38 17 0 1
1 81 17 -189.271804139237 5
0 60 17 0 3
1 35 17 -249.271804139237 3
1 51 17 75.7281958607633 4
1 6 17 -300.271804139237 5
0 90 17 0 3
0 93 17 0 0
0 89 17 0 1
1 34 17 290.728195860763 1
1 8 17 -14.2718041392367 5
0 20 17 0 2
0 27 17 0 2
1 95 17 -166.271804139237 1
1 23 17 81.7281958607633 0
0 71 17 0 4
1 77 17 15.7281958607633 2
0 82 17 0 5
1 37 17 61.7281958607633 0
0 28 17 0 2
1 42 17 110.728195860763 3
0 31 17 0 0
1 25 17 -79.2718041392367 2
1 15 17 -81.2718041392367 4
0 85 17 0 2
0 30 17 0 4
1 68 17 -114.271804139237 0
0 46 17 0 2
0 45 17 0 2
1 96 17 243.728195860763 1
1 32 17 -284.271804139237 4
1 1 17 -65.2718041392367 0
1 49 17 156.728195860763 0
1 69 17 -122.271804139237 1
1 47 17 181.728195860763 2
0 75 17 0 2
1 19 17 -219.271804139237 0
0 3 17 0 2
0 63 17 0 4
0 44 17 0 1
1 83 17 -33.2718041392367 3
0 59 17 0 2
0 55 17 0 1
1 24 17 103.728195860763 4
0 87 17 0 0
1 84 17 46.7281958607633 2
0 5 17 0 1
1 70 17 56.7281958607633 1
1 26 17 -75.2718041392367 1
0 94 17 0 2
0 22 17 0 1
1 48 17 -95.2718041392367 2
1 66 17 115.728195860763 2
1 86 17 -128.271804139237 5
0 72 17 0 1
0 11 17 0 2
0 91 17 0 2
0 14 17 0 1
1 82 18 121.728195860763 1
1 13 18 -144.271804139237 5
0 28 18 0 4
0 96 18 0 1
1 37 18 277.728195860763 3
0 33 18 0 0
1 81 18 -179.271804139237 5
1 89 18 4.72819586076332 1
1 75 18 -73.2718041392367 5
0 74 18 0 0
0 29 18 0 2
1 40 18 -53.2718041392367 0
0 11 18 0 1
1 1 18 123.728195860763 0
1 32 18 -154.271804139237 4
1 58 18 71.7281958607633 3
1 83 18 46.7281958607633 1
0 46 18 0 0
1 67 18 -132.271804139237 4
0 43 18 0 1
0 41 18 0 4
1 24 18 -242.271804139237 5
1 25 18 181.728195860763 2
1 65 18 140.728195860763 1
0 26 18 0 0
0 38 18 0 1
0 64 18 0 3
0 88 18 0 0
1 2 18 123.728195860763 5
0 47 18 0 0
1 39 18 262.728195860763 3
1 9 18 -120.271804139237 5
0 70 18 0 1
0 77 18 0 0
0 16 18 0 5
0 23 18 0 0
1 19 18 -52.2718041392367 2
0 84 18 0 2
0 69 18 0 1
0 62 18 0 2
1 85 18 -164.271804139237 4
0 71 18 0 1
0 30 18 0 0
1 34 18 -0.271804139236679 5
0 36 18 0 3
1 55 18 -278.271804139237 5
1 50 18 151.728195860763 2
1 17 18 -135.271804139237 0
1 59 18 243.728195860763 2
0 51 18 0 4
0 44 18 0 2
1 42 18 -38.2718041392367 5
1 80 18 -253.271804139237 1
0 52 18 0 1
0 7 18 0 1
1 48 18 -94.2718041392367 2
0 20 18 0 2
1 18 18 50.7281958607633 1
1 15 18 -73.2718041392367 4
1 4 18 148.728195860763 4
1 54 18 137.728195860763 3
1 53 18 -151.271804139237 2
1 27 18 45.7281958607633 1
0 35 18 0 0
1 57 18 -146.271804139237 5
1 73 18 214.728195860763 0
1 22 18 -46.2718041392367 5
1 93 18 -51.2718041392367 4
0 86 18 0 0
0 10 18 0 1
1 92 18 135.728195860763 5
0 8 18 0 2
1 79 18 -256.271804139237 5
0 76 18 0 0
0 72 18 0 2
0 95 18 0 1
0 68 18 0 0
1 5 18 -104.271804139237 1
1 66 18 -12.2718041392367 5
1 14 18 87.7281958607633 5
0 94 18 0 2
0 0 18 0 2
0 12 18 0 1
1 45 18 132.728195860763 1
0 21 18 0 0
1 63 18 -206.271804139237 3
1 6 18 -5.27180413923668 2
1 61 18 -107.271804139237 1
0 31 18 0 4
0 78 18 0 2
0 90 18 0 2
0 49 18 0 0
0 56 18 0 4
1 3 18 148.728195860763 1
1 87 18 121.728195860763 3
0 91 18 0 1
1 60 18 52.7281958607633 0
1 40 19 252.728195860763 5
0 84 19 0 3
0 52 19 0 1
1 23 19 -40.2718041392367 4
0 79 19 0 0
1 7 19 77.7281958607633 5
0 54 19 0 2
0 14 19 0 4
1 69 19 -247.271804139237 4
1 56 19 20.7281958607633 5
1 88 19 -0.271804139236679 5
1 31 19 -216.271804139237 4
0 1 19 0 5
1 92 19 17.7281958607633 4
1 18 19 78.7281958607633 5
1 78 19 102.728195860763 5
0 60 19 0 1
1 42 19 -13.2718041392367 5
0 53 19 0 0
0 10 19 0 4
0 87 19 0 5
1 68 19 23.7281958607633 5
1 66 19 -100.271804139237 5
1 17 19 -57.2718041392367 3
0 58 19 0 2
1 38 19 27.7281958607633 5
1 22 19 -132.271804139237 5
1 46 19 187.728195860763 4
0 62 19 0 3
0 71 19 0 0
1 86 19 185.728195860763 1
0 27 19 0 0
1 45 19 171.728195860763 4
1 94 19 -52.2718041392367 5
1 44 19 185.728195860763 5
1 80 19 -21.2718041392367 5
0 70 19 0 3
1 75 19 111.728195860763 5
1 9 19 52.7281958607633 4
0 4 19 0 0
0 95 19 0 0
0 73 19 0 0
1 67 19 221.728195860763 4
1 5 19 -287.271804139237 4
0 57 19 0 0
0 51 19 0 3
0 55 19 0 1
1 15 19 -43.2718041392367 4
0 49 19 0 0
0 19 19 0 3
1 13 19 -175.271804139237 5
1 6 19 311.728195860763 4
0 48 19 0 1
0 85 19 0 1
0 2 19 0 3
1 50 19 226.728195860763 5
1 35 19 -1.27180413923668 0
0 41 19 0 5
0 89 19 0 0
0 0 19 0 2
0 61 19 0 1
0 59 19 0 2
1 12 19 -188.271804139237 5
0 93 19 0 0
0 3 19 0 5
0 33 19 0 2
0 8 19 0 2
0 16 19 0 2
1 37 19 83.7281958607633 5
0 72 19 0 1
1 96 19 -25.2718041392367 1
1 63 19 -245.271804139237 5
1 30 19 218.728195860763 4
1 65 19 7.72819586076332 5
1 29 19 -55.2718041392367 5
1 25 19 205.728195860763 4
0 36 19 0 4
1 32 19 47.7281958607633 1
1 74 19 -54.2718041392367 5
1 82 19 -28.2718041392367 5
0 28 19 0 2
0 24 19 0 4
1 26 19 -87.2718041392367 3
1 11 19 -217.271804139237 5
1 47 19 231.728195860763 5
0 90 19 0 1
0 39 19 0 1
0 83 19 0 1
0 77 19 0 0
1 76 19 -54.2718041392367 5
1 43 19 -46.2718041392367 5
0 91 19 0 0
1 20 19 177.728195860763 0
1 21 19 -231.271804139237 5
0 34 19 0 0
1 81 19 -180.271804139237 5
1 32 20 121.728195860763 1
1 78 20 74.7281958607633 4
1 70 20 -288.271804139237 5
0 63 20 0 2
1 89 20 271.728195860763 1
0 22 20 0 1
0 23 20 0 5
0 68 20 0 5
0 59 20 0 2
1 55 20 100.728195860763 1
0 12 20 0 2
1 94 20 -31.2718041392367 2
1 67 20 -103.271804139237 4
1 57 20 269.728195860763 3
1 3 20 284.728195860763 3
1 88 20 -85.2718041392367 2
0 81 20 0 5
0 20 20 0 4
1 42 20 -68.2718041392367 5
0 93 20 0 1
0 0 20 0 3
1 76 20 -48.2718041392367 2
0 19 20 0 2
1 96 20 -231.271804139237 1
0 75 20 0 5
0 17 20 0 2
0 46 20 0 1
1 85 20 -272.271804139237 4
1 60 20 -134.271804139237 4
1 43 20 -43.2718041392367 0
0 72 20 0 2
1 14 20 -65.2718041392367 5
0 52 20 0 2
0 82 20 0 4
1 38 20 286.728195860763 1
0 1 20 0 0
0 90 20 0 1
1 35 20 -0.271804139236679 5
0 84 20 0 3
1 29 20 45.7281958607633 3
0 45 20 0 3
1 51 20 147.728195860763 4
1 41 20 -268.271804139237 5
0 9 20 0 3
0 18 20 0 1
1 49 20 -216.271804139237 5
1 77 20 181.728195860763 4
1 6 20 114.728195860763 0
1 39 20 144.728195860763 5
1 74 20 52.7281958607633 0
1 24 20 -62.2718041392367 1
0 48 20 0 4
0 64 20 0 4
0 62 20 0 2
0 66 20 0 2
1 4 20 284.728195860763 4
1 58 20 -137.271804139237 4
1 91 20 -173.271804139237 2
0 95 20 0 0
1 26 20 -218.271804139237 5
0 25 20 0 3
0 44 20 0 1
1 53 20 -26.2718041392367 5
0 61 20 0 0
0 56 20 0 2
1 8 20 -148.271804139237 4
1 31 20 340.728195860763 5
1 7 20 -237.271804139237 5
1 71 20 -251.271804139237 5
0 65 20 0 1
0 69 20 0 1
0 80 20 0 0
1 83 20 287.728195860763 1
0 5 20 0 1
0 11 20 0 4
1 15 20 -55.2718041392367 2
0 73 20 0 0
1 34 20 25.7281958607633 3
1 10 20 53.7281958607633 5
0 13 20 0 5
1 36 20 34.7281958607633 5
0 16 20 0 3
1 40 20 175.728195860763 0
1 33 20 161.728195860763 3
0 2 20 0 1
1 21 20 48.7281958607633 1
1 27 20 244.728195860763 4
0 54 20 0 1
1 30 20 -37.2718041392367 4
1 92 20 58.7281958607633 2
1 50 20 -286.271804139237 4
0 37 20 0 1
0 79 20 0 2
0 87 20 0 3
1 47 20 -169.271804139237 5
1 86 20 -90.2718041392367 1
1 28 20 -93.2718041392367 2
0 16 21 0 1
1 94 21 -24.2718041392367 5
1 76 21 -56.2718041392367 0
0 91 21 0 1
1 80 21 59.7281958607633 5
1 45 21 188.728195860763 5
1 75 21 115.728195860763 1
0 58 21 0 1
0 83 21 0 1
0 20 21 0 1
1 82 21 -25.2718041392367 5
0 69 21 0 0
1 60 21 82.7281958607633 5
1 84 21 135.728195860763 1
0 64 21 0 3
0 43 21 0 1
1 48 21 17.7281958607633 3
0 59 21 0 0
0 39 21 0 2
1 52 21 84.7281958607633 2
0 50 21 0 3
1 55 21 102.728195860763 1
1 17 21 69.7281958607633 5
0 63 21 0 1
1 51 21 -61.2718041392367 5
1 0 21 -75.2718041392367 3
0 1 21 0 0
0 54 21 0 1
0 2 21 0 1
0 73 21 0 0
0 88 21 0 3
1 11 21 -201.271804139237 5
0 27 21 0 1
1 53 21 -273.271804139237 2
0 96 21 0 1
1 15 21 120.728195860763 1
1 3 21 -137.271804139237 1
1 33 21 68.7281958607633 5
1 9 21 -252.271804139237 4
0 34 21 0 4
1 49 21 -59.2718041392367 5
0 74 21 0 0
1 38 21 162.728195860763 1
0 29 21 0 1
1 95 21 -23.2718041392367 5
0 28 21 0 3
1 22 21 159.728195860763 5
1 32 21 -62.2718041392367 4
0 24 21 0 1
1 72 21 -8.27180413923668 2
1 85 21 45.7281958607633 3
0 35 21 0 2
0 65 21 0 3
1 77 21 -298.271804139237 1
0 70 21 0 2
1 47 21 -21.2718041392367 2
0 14 21 0 5
1 86 21 -169.271804139237 5
0 7 21 0 2
0 23 21 0 5
0 61 21 0 4
1 41 21 91.7281958607633 2
0 30 21 0 1
1 87 21 -348.271804139237 0
0 62 21 0 4
0 46 21 0 4
1 36 21 4.72819586076332 5
1 44 21 89.7281958607633 0
1 66 21 52.7281958607633 3
0 93 21 0 1
0 26 21 0 4
0 21 21 0 0
0 78 21 0 1
1 6 21 129.728195860763 0
0 8 21 0 5
1 4 21 -137.271804139237 3
1 71 21 -22.2718041392367 5
0 92 21 0 1
1 79 21 -153.271804139237 1
1 18 21 -84.2718041392367 5
1 68 21 -5.27180413923668 5
1 89 21 36.7281958607633 3
0 57 21 0 0
0 12 21 0 1
1 67 21 67.7281958607633 5
1 90 21 77.7281958607633 5
1 40 21 -23.2718041392367 1
1 81 21 9.72819586076332 3
0 25 21 0 1
1 42 21 14.7281958607633 5
0 31 21 0 1
0 19 21 0 2
0 13 21 0 1
0 5 21 0 2
0 56 21 0 0
0 37 21 0 0
1 63 22 198.728195860763 4
0 82 22 0 0
1 4 22 -8.27180413923668 4
0 18 22 0 5
1 25 22 -96.2718041392367 3
1 14 22 48.7281958607633 5
1 22 22 -34.2718041392367 5
1 79 22 -62.2718041392367 2
0 90 22 0 1
1 46 22 134.728195860763 2
1 8 22 74.7281958607633 5
0 9 22 0 4
1 57 22 184.728195860763 5
1 12 22 -293.271804139237 5
0 70 22 0 0
1 54 22 156.728195860763 1
1 65 22 278.728195860763 3
1 85 22 300.728195860763 2
0 34 22 0 4
0 78 22 0 3
1 3 22 -8.27180413923668 5
1 72 22 71.7281958607633 3
0 87 22 0 1
1 41 22 86.7281958607633 4
0 40 22 0 0
1 43 22 87.7281958607633 4
1 32 22 -250.271804139237 3
1 0 22 -74.2718041392367 3
0 95 22 0 0
1 84 22 -122.271804139237 3
0 39 22 0 4
0 11 22 0 0
1 42 22 -314.271804139237 5
0 29 22 0 3
1 86 22 12.7281958607633 5
1 13 22 -170.271804139237 5
0 56 22 0 0
1 15 22 -152.271804139237 2
1 76 22 -26.2718041392367 5
1 21 22 -115.271804139237 0
1 53 22 7.72819586076332 2
0 58 22 0 2
0 26 22 0 2
0 96 22 0 1
0 48 22 0 4
1 28 22 -142.271804139237 4
0 6 22 0 0
0 80 22 0 0
0 49 22 0 5
0 24 22 0 0
