"cond" "Scond" "sub" "item" "lag" "resp"
0 0 43 9 0 4
0 1 30 9 298.728195860763 5
0 1 19 9 -22.2718041392367 2
0 0 5 9 0 1
0 1 91 9 -123.271804139237 1
0 1 86 9 -141.271804139237 2
0 0 64 9 0 1
0 1 89 9 83.7281958607633 5
0 0 66 9 0 1
0 0 70 9 0 3
0 0 51 9 0 2
0 0 44 9 0 4
0 1 56 9 -115.271804139237 4
0 0 6 10 0 1
0 1 5 10 229.728195860763 5
0 1 61 10 -153.271804139237 4
0 0 63 10 0 3
0 1 20 10 244.728195860763 5
0 1 17 10 67.7281958607633 4
0 1 7 10 -50.2718041392367 4
0 1 66 10 -155.271804139237 5
0 0 37 10 0 5
0 1 48 10 -19.2718041392367 4
0 0 16 10 0 4
0 0 39 10 0 0
0 1 9 10 56.7281958607633 5
0 1 19 10 -42.2718041392367 1
0 1 79 10 20.7281958607633 5
0 1 45 10 93.7281958607633 2
0 0 70 10 0 5
0 0 24 10 0 3
0 1 80 10 37.7281958607633 5
0 1 90 10 -111.271804139237 2
0 1 18 10 -101.271804139237 5
0 1 43 10 -133.271804139237 5
0 1 83 10 -165.271804139237 5
0 0 85 10 0 4
0 0 28 10 0 1
0 1 56 10 199.728195860763 5
0 1 40 10 -50.2718041392367 4
0 0 57 10 0 0
0 0 72 10 0 0
0 1 11 10 103.728195860763 1
0 0 89 10 0 0
0 0 68 10 0 1
0 0 86 10 0 1
0 1 42 10 2.72819586076332 4
0 1 53 10 166.728195860763 3
0 0 26 10 0 1
0 0 22 10 0 5
0 0 64 10 0 0
0 0 0 10 0 3
0 1 73 10 198.728195860763 5
0 0 23 10 0 2
0 1 36 10 12.7281958607633 5
0 0 3 10 0 4
0 0 10 10 0 5
0 0 94 10 0 1
0 1 47 10 -59.2718041392367 4
0 0 60 10 0 0
0 0 44 10 0 4
0 0 51 10 0 1
0 1 34 10 -236.271804139237 5
0 1 52 10 183.728195860763 5
0 0 87 10 0 1
0 0 50 10 0 5
0 1 58 10 -78.2718041392367 5
0 0 15 10 0 1
0 0 54 10 0 1
0 1 84 10 24.7281958607633 3
0 0 62 10 0 2
0 1 82 10 166.728195860763 1
0 1 12 10 -322.271804139237 4
0 1 35 10 14.7281958607633 5
0 0 8 10 0 4
0 1 32 10 -40.2718041392367 5
0 1 76 10 -75.2718041392367 1
0 0 92 10 0 4
0 0 81 10 0 5
0 0 1 10 0 5
0 1 55 10 -95.2718041392367 5
0 0 13 10 0 4
0 0 71 10 0 1
0 0 69 10 0 2
0 1 27 10 -274.271804139237 4
0 1 21 10 -181.271804139237 4
0 1 38 10 33.7281958607633 4
0 0 59 10 0 5
0 1 31 10 -36.2718041392367 1
0 0 33 10 0 1
0 0 14 10 0 4
0 1 30 10 -143.271804139237 5
0 0 77 10 0 5
0 1 46 10 1.72819586076332 1
0 1 74 10 199.728195860763 1
0 1 29 10 108.728195860763 4
0 1 25 10 -43.2718041392367 3
0 0 41 10 0 3
0 0 93 10 0 1
0 0 75 10 0 5
0 0 91 10 0 1
0 1 88 10 30.7281958607633 4
0 1 78 10 14.7281958607633 4
0 0 4 10 0 5
0 0 49 10 0 3
0 0 65 10 0 3
0 0 2 10 0 4
0 1 67 10 59.7281958607633 5
0 1 8 11 -11.2718041392367 5
0 1 47 11 22.7281958607633 4
0 1 41 11 125.728195860763 4
0 0 67 11 0 2
0 1 73 11 184.728195860763 5
0 0 14 11 0 3
0 1 35 11 7.72819586076332 5
0 0 25 11 0 4
0 0 91 11 0 3
0 0 75 11 0 4
0 0 33 11 0 3
0 1 43 11 -140.271804139237 2
0 1 24 11 289.728195860763 3
0 0 60 11 0 5
0 0 92 11 0 0
0 1 79 11 101.728195860763 1
0 0 72 11 0 2
0 1 90 11 -126.271804139237 4
0 1 58 11 183.728195860763 1
0 0 76 11 0 5
0 0 23 11 0 4
0 1 2 11 108.728195860763 5
0 0 44 11 0 3
0 0 4 11 0 2
0 1 31 11 -107.271804139237 4
0 1 9 11 325.728195860763 4
0 1 1 11 108.728195860763 5
0 0 84 11 0 2
0 1 85 11 296.728195860763 3
0 1 70 11 -39.2718041392367 5
0 1 45 11 -105.271804139237 4
0 1 37 11 243.728195860763 4
0 1 40 11 -67.2718041392367 5
0 0 27 11 0 3
0 0 36 11 0 5
0 0 71 11 0 1
0 1 57 11 45.7281958607633 1
0 0 88 11 0 0
0 1 93 11 131.728195860763 1
0 1 54 11 266.728195860763 2
0 1 0 11 157.728195860763 3
0 1 6 11 280.728195860763 4
0 0 16 11 0 2
0 1 53 11 197.728195860763 3
0 1 12 11 -143.271804139237 3
0 0 55 11 0 5
0 1 49 11 -5.27180413923668 5
0 1 20 11 -155.271804139237 0
0 1 52 11 -25.2718041392367 5
0 0 22 11 0 4
0 1 5 11 49.7281958607633 5
0 1 69 11 259.728195860763 2
0 1 28 11 126.728195860763 4
0 1 86 11 -176.271804139237 4
0 0 65 11 0 2
0 0 83 11 0 3
0 0 30 11 0 0
0 0 13 11 0 4
0 0 26 11 0 1
0 0 78 11 0 3
0 1 81 11 -231.271804139237 0
0 0 61 11 0 1
0 1 17 11 113.728195860763 1
0 1 38 11 160.728195860763 4
0 1 89 11 -52.2718041392367 5
0 0 11 11 0 3
0 1 18 11 199.728195860763 4
0 0 46 11 0 1
0 0 59 11 0 0
0 0 34 11 0 5
0 0 3 11 0 2
0 0 74 11 0 5
0 1 77 11 48.7281958607633 3
0 0 39 11 0 2
0 1 50 11 65.7281958607633 4
0 1 21 11 126.728195860763 5
0 1 48 11 8.72819586076332 4
0 0 64 11 0 4
0 1 63 11 70.7281958607633 2
0 1 56 11 -108.271804139237 0
0 1 51 11 -45.2718041392367 0
0 0 29 11 0 1
0 0 15 11 0 1
0 0 19 11 0 3
0 0 87 11 0 1
0 0 42 11 0 2
0 0 62 11 0 1
0 1 80 11 133.728195860763 5
0 1 94 11 -228.271804139237 4
0 1 7 11 -34.2718041392367 4
0 1 32 11 173.728195860763 5
0 0 66 11 0 0
0 0 82 11 0 2
0 1 68 11 -61.2718041392367 4
0 0 10 11 0 3
0 1 43 12 23.7281958607633 4
0 0 61 12 0 3
0 0 69 12 0 1
0 0 87 12 0 1
0 0 1 12 0 5
0 0 37 12 0 1
0 0 49 12 0 2
0 0 76 12 0 3
0 0 75 12 0 3
0 1 81 12 -115.271804139237 5
0 1 71 12 65.7281958607633 3
0 1 94 12 -192.271804139237 1
0 0 39 12 0 0
0 1 56 12 141.728195860763 3
0 0 3 12 0 1
0 1 88 12 159.728195860763 4
0 0 6 12 0 2
0 1 15 12 219.728195860763 3
0 1 10 12 -106.271804139237 5
0 1 18 12 118.728195860763 2
0 0 46 12 0 3
0 0 41 12 0 2
0 0 16 12 0 2
0 1 27 12 -51.2718041392367 3
0 0 47 12 0 2
0 1 51 12 -208.271804139237 5
0 0 0 12 0 2
0 1 79 12 164.728195860763 3
0 0 12 12 0 3
0 0 14 12 0 3
0 1 92 12 81.7281958607633 2
0 0 91 12 0 2
0 1 17 12 161.728195860763 2
0 0 70 12 0 1
0 0 84 12 0 3
0 0 24 12 0 3
0 1 78 12 33.7281958607633 2
0 0 73 12 0 0
0 0 11 12 0 1
0 0 4 12 0 3
0 1 13 12 -34.2718041392367 5
0 0 2 12 0 1
0 0 32 12 0 1
0 1 83 12 251.728195860763 4
0 0 74 12 0 3
0 1 82 12 -104.271804139237 3
0 0 68 12 0 3
0 1 80 12 -210.271804139237 3
0 0 60 12 0 0
0 0 34 12 0 2
0 1 29 12 171.728195860763 3
0 0 36 12 0 0
0 0 20 12 0 0
0 0 31 12 0 1
0 1 7 12 53.7281958607633 3
0 0 72 12 0 2
0 0 5 12 0 3
0 1 55 12 -227.271804139237 5
0 0 86 12 0 1
0 1 40 12 7.72819586076332 1
0 0 77 12 0 3
0 0 58 12 0 1
0 1 38 12 31.7281958607633 1
0 0 8 12 0 4
0 0 90 12 0 1
0 0 67 12 0 0
0 0 23 12 0 0
0 0 44 12 0 3
0 0 62 12 0 1
0 0 45 12 0 1
0 1 64 12 139.728195860763 4
0 1 65 12 -41.2718041392367 3
0 0 50 12 0 3
0 0 93 12 0 2
0 1 57 12 102.728195860763 1
0 0 25 12 0 4
0 0 42 12 0 1
0 1 22 12 -217.271804139237 0
0 1 59 12 19.7281958607633 2
0 1 35 12 -151.271804139237 4
0 1 30 12 -134.271804139237 5
0 1 28 12 128.728195860763 3
0 0 66 12 0 4
0 1 19 12 63.7281958607633 2
0 1 89 12 -209.271804139237 5
0 1 54 12 -40.2718041392367 4
0 0 63 12 0 4
0 1 9 12 115.728195860763 1
0 1 26 12 -135.271804139237 3
0 0 52 12 0 4
0 0 33 12 0 0
0 0 85 12 0 0
0 0 21 12 0 4
0 0 48 12 0 0
0 0 53 12 0 3
0 1 90 13 112.728195860763 5
0 0 78 13 0 2
0 0 35 13 0 0
0 1 50 13 98.7281958607633 2
0 0 28 13 0 1
0 1 8 13 159.728195860763 5
0 0 59 13 0 0
0 0 66 13 0 0
0 0 14 13 0 0
0 1 53 13 -294.271804139237 4
0 1 72 13 -18.2718041392367 5
0 1 16 13 240.728195860763 2
0 1 45 13 35.7281958607633 2
0 0 61 13 0 0
0 1 34 13 -229.271804139237 5
0 1 5 13 -228.271804139237 5
0 0 60 13 0 0
0 0 7 13 0 1
0 0 24 13 0 0
0 0 76 13 0 1
0 1 29 13 -136.271804139237 5
0 0 88 13 0 0
0 1 13 13 1.72819586076332 5
0 0 82 13 0 0
0 0 71 13 0 3
0 1 55 13 135.728195860763 5
0 1 4 13 -48.2718041392367 5
0 1 86 13 34.7281958607633 2
0 0 25 13 0 0
0 0 11 13 0 0
0 1 3 13 -48.2718041392367 5
0 0 23 13 0 1
0 1 70 13 231.728195860763 5
0 0 37 13 0 0
0 0 84 13 0 1
0 1 6 13 -322.271804139237 4
0 0 20 13 0 0
0 0 15 13 0 1
0 1 36 13 -60.2718041392367 5
0 1 17 13 203.728195860763 5
0 1 10 13 -93.2718041392367 3
0 0 85 13 0 0
0 1 41 13 20.7281958607633 5
0 0 38 13 0 0
0 0 40 13 0 0
0 0 22 13 0 0
0 1 80 13 -41.2718041392367 5
0 0 44 13 0 1
0 0 32 13 0 1
0 0 68 13 0 2
0 0 79 13 0 0
0 0 47 13 0 4
0 0 74 13 0 1
0 0 57 13 0 1
0 0 0 13 0 2
0 0 9 13 0 1
0 0 39 13 0 0
0 0 83 13 0 0
0 0 43 13 0 1
0 1 81 13 71.7281958607633 0
0 0 65 13 0 1
0 1 30 13 247.728195860763 5
0 1 21 13 183.728195860763 5
0 0 94 13 0 1
0 1 73 13 -193.271804139237 5
0 1 12 13 -110.271804139237 5
0 0 91 13 0 0
0 1 31 13 -115.271804139237 0
0 0 56 13 0 0
0 0 1 13 0 0
0 0 48 13 0 0
0 0 64 13 0 2
0 0 46 13 0 0
0 1 27 13 -247.271804139237 2
0 0 49 13 0 1
0 0 51 13 0 2
0 0 69 13 0 1
0 0 18 13 0 0
0 0 67 13 0 0
0 0 2 13 0 1
0 1 58 13 -26.2718041392367 2
0 0 42 13 0 0
0 1 87 13 303.728195860763 3
0 0 62 13 0 1
0 0 77 13 0 1
0 1 92 13 -66.2718041392367 3
0 0 63 13 0 0
0 1 89 13 20.7281958607633 5
0 1 52 13 119.728195860763 5
0 0 54 13 0 0
0 0 93 13 0 0
0 0 26 13 0 3
0 0 19 13 0 0
0 0 33 13 0 1
0 1 45 14 -126.271804139237 5
0 1 90 14 10.7281958607633 3
0 1 88 14 -51.2718041392367 5
0 1 23 14 -36.2718041392367 5
0 0 41 14 0 0
0 1 31 14 85.7281958607633 5
0 0 53 14 0 2
0 0 3 14 0 0
0 0 84 14 0 2
0 0 9 14 0 0
0 0 93 14 0 5
0 0 14 14 0 0
0 0 18 14 0 2
0 0 7 14 0 4
0 0 27 14 0 3
0 0 24 14 0 3
0 1 78 14 -155.271804139237 3
0 0 56 14 0 1
0 0 39 14 0 0
0 1 55 14 -257.271804139237 5
0 0 20 14 0 0
0 1 74 14 -91.2718041392367 5
0 0 85 14 0 1
0 1 67 14 81.7281958607633 0
0 1 86 14 152.728195860763 0
0 0 22 14 0 0
0 1 5 14 316.728195860763 2
0 1 49 14 -184.271804139237 5
0 0 38 14 0 4
0 0 36 14 0 1
0 1 37 14 252.728195860763 1
0 0 0 14 0 2
0 0 75 14 0 3
0 0 52 14 0 5
0 0 26 14 0 4
0 0 73 14 0 3
0 1 30 14 169.728195860763 5
0 1 82 14 -172.271804139237 4
0 0 51 14 0 2
0 1 62 14 144.728195860763 1
0 1 19 14 107.728195860763 5
0 0 70 14 0 0
0 1 89 14 -13.2718041392367 3
0 0 1 14 0 5
0 0 61 14 0 1
0 1 76 14 46.7281958607633 4
0 1 32 14 -41.2718041392367 5
0 0 4 14 0 1
0 1 43 14 -37.2718041392367 4
0 1 60 14 83.7281958607633 5
0 0 21 14 0 0
0 0 50 14 0 4
0 0 42 14 0 1
0 1 28 14 8.72819586076332 5
0 1 94 14 -345.271804139237 4
0 1 33 14 -149.271804139237 5
0 0 80 14 0 1
0 1 81 14 -255.271804139237 5
0 1 64 14 93.7281958607633 5
0 0 69 14 0 1
0 1 91 14 10.7281958607633 5
0 0 2 14 0 0
0 1 65 14 61.7281958607633 5
0 0 54 14 0 1
0 0 11 14 0 1
0 1 92 14 73.7281958607633 3
0 1 35 14 15.7281958607633 5
0 1 63 14 -109.271804139237 3
0 0 17 14 0 1
0 0 57 14 0 1
0 1 83 14 -222.271804139237 5
0 1 16 14 -316.271804139237 5
0 1 13 14 -12.2718041392367 5
0 0 68 14 0 0
0 0 15 14 0 1
0 0 6 14 0 2
0 1 34 14 -186.271804139237 5
0 1 48 14 -40.2718041392367 5
0 1 47 14 28.7281958607633 5
0 1 12 14 145.728195860763 5
0 1 29 14 111.728195860763 3
0 0 44 14 0 4
0 0 77 14 0 4
0 1 10 14 90.7281958607633 2
0 1 66 14 183.728195860763 4
0 0 72 14 0 0
0 0 25 14 0 3
0 0 87 14 0 0
0 0 59 14 0 5
0 0 8 14 0 3
0 0 71 14 0 3
0 1 46 14 105.728195860763 5
0 0 58 14 0 0
0 1 79 14 -104.271804139237 0
0 1 40 14 100.728195860763 5
0 0 82 15 0 1
0 1 60 15 -33.2718041392367 5
0 0 52 15 0 5
0 1 11 15 -28.2718041392367 4
0 0 61 15 0 5
0 0 91 15 0 3
0 0 93 15 0 1
0 0 55 15 0 5
0 1 56 15 28.7281958607633 5
0 0 92 15 0 4
0 0 90 15 0 0
0 0 72 15 0 0
0 0 70 15 0 2
0 0 29 15 0 0
0 0 43 15 0 4
0 0 38 15 0 1
0 0 42 15 0 1
0 1 1 15 -125.271804139237 5
0 1 0 15 -11.2718041392367 5
0 1 35 15 78.7281958607633 5
0 1 74 15 -152.271804139237 5
0 1 50 15 327.728195860763 5
0 1 83 15 6.72819586076332 5
0 1 20 15 91.7281958607633 5
0 0 24 15 0 0
0 1 88 15 -177.271804139237 4
0 1 36 15 118.728195860763 5
0 0 76 15 0 5
0 1 18 15 110.728195860763 4
0 1 6 15 81.7281958607633 3
0 0 69 15 0 1
0 0 12 15 0 1
0 0 32 15 0 1
0 0 40 15 0 1
0 0 89 15 0 3
0 1 68 15 -7.27180413923668 4
0 0 48 15 0 0
0 1 27 15 1.72819586076332 4
0 1 31 15 -280.271804139237 5
0 0 7 15 0 3
0 0 8 15 0 2
0 1 23 15 -132.271804139237 5
0 0 5 15 0 2
0 0 47 15 0 4
0 0 25 15 0 2
0 0 3 15 0 4
0 0 79 15 0 3
0 0 66 15 0 0
0 1 57 15 120.728195860763 2
0 1 94 15 57.7281958607633 1
0 0 41 15 0 4
0 0 64 15 0 1
0 1 10 15 155.728195860763 5
0 0 62 15 0 2
0 1 2 15 -125.271804139237 4
0 0 71 15 0 2
0 1 75 15 -90.2718041392367 5
0 0 4 15 0 1
0 0 13 15 0 1
0 0 80 15 0 3
0 0 16 15 0 0
0 1 28 15 -49.2718041392367 5
0 1 49 15 105.728195860763 5
0 1 53 15 -191.271804139237 3
0 1 45 15 3.72819586076332 0
0 0 22 15 0 0
0 1 84 15 -121.271804139237 1
0 1 44 15 -49.2718041392367 4
0 0 17 15 0 1
0 0 51 15 0 2
0 0 59 15 0 0
0 0 63 15 0 4
0 0 9 15 0 3
0 1 67 15 255.728195860763 5
0 1 26 15 10.7281958607633 1
0 0 58 15 0 1
0 0 54 15 0 0
0 0 14 15 0 5
0 1 37 15 165.728195860763 1
0 0 39 15 0 0
0 0 85 15 0 4
0 0 77 15 0 5
0 1 33 15 -232.271804139237 4
0 1 81 15 15.7281958607633 5
0 1 19 15 10.7281958607633 5
0 1 34 15 -275.271804139237 5
0 0 21 15 0 1
0 1 15 15 -152.271804139237 5
0 0 65 15 0 3
0 1 46 15 35.7281958607633 5
0 1 73 15 -225.271804139237 5
0 1 87 15 -316.271804139237 5
0 0 78 15 0 3
0 1 30 15 -119.271804139237 5
0 0 0 16 0 2
0 0 92 16 0 0
0 1 94 16 79.7281958607633 1
0 0 40 16 0 1
0 0 29 16 0 1
0 0 26 16 0 1
0 0 75 16 0 0
0 1 44 16 110.728195860763 2
0 1 63 16 -157.271804139237 4
0 1 28 16 253.728195860763 1
0 0 30 16 0 1
0 0 84 16 0 2
0 0 4 16 0 1
0 0 34 16 0 1
0 0 93 16 0 0
0 0 10 16 0 4
0 0 91 16 0 1
0 1 32 16 -16.2718041392367 4
0 0 39 16 0 0
0 0 8 16 0 1
0 1 61 16 70.7281958607633 3
0 0 21 16 0 1
0 0 51 16 0 2
0 0 78 16 0 2
0 1 13 16 125.728195860763 5
0 1 88 16 79.7281958607633 3
0 0 25 16 0 1
0 0 64 16 0 0
0 0 56 16 0 0
0 1 59 16 106.728195860763 5
0 1 37 16 283.728195860763 2
0 0 42 16 0 0
0 0 67 16 0 3
0 1 38 16 -83.2718041392367 0
0 1 45 16 -26.2718041392367 0
0 0 19 16 0 1
0 1 50 16 6.72819586076332 2
0 0 14 16 0 0
0 0 66 16 0 0
0 1 43 16 55.7281958607633 1
0 1 49 16 142.728195860763 4
0 1 79 16 -218.271804139237 4
0 0 85 16 0 0
0 1 74 16 59.7281958607633 5
0 1 1 16 228.728195860763 5
0 1 53 16 -152.271804139237 4
0 1 89 16 142.728195860763 0
0 1 77 16 -43.2718041392367 1
0 0 86 16 0 0
0 1 87 16 263.728195860763 1
0 1 58 16 166.728195860763 5
0 0 72 16 0 0
0 0 70 16 0 0
0 0 62 16 0 0
0 1 11 16 -88.2718041392367 2
0 0 3 16 0 2
0 0 31 16 0 1
0 1 36 16 109.728195860763 4
0 1 16 16 -96.2718041392367 1
0 0 46 16 0 0
0 0 71 16 0 2
0 0 7 16 0 1
0 1 68 16 309.728195860763 3
0 1 60 16 -116.271804139237 5
0 0 57 16 0 1
0 1 83 16 -313.271804139237 3
0 0 52 16 0 0
0 0 55 16 0 1
0 0 15 16 0 2
0 1 33 16 229.728195860763 1
0 1 12 16 120.728195860763 1
0 0 27 16 0 4
0 0 24 16 0 0
0 0 5 16 0 0
0 0 35 16 0 0
0 0 41 16 0 1
0 0 73 16 0 0
0 0 47 16 0 3
0 0 76 16 0 0
0 0 65 16 0 2
0 1 82 16 219.728195860763 1
0 1 17 16 41.7281958607633 1
0 1 9 16 177.728195860763 5
0 1 18 16 257.728195860763 1
0 0 20 16 0 0
0 0 6 16 0 2
0 1 48 16 -106.271804139237 0
0 1 90 16 -25.2718041392367 4
0 0 69 16 0 1
0 1 2 16 228.728195860763 4
0 1 22 16 294.728195860763 0
0 0 81 16 0 0
0 0 23 16 0 1
0 1 80 16 191.728195860763 2
0 1 54 16 -269.271804139237 3
0 0 35 17 0 4
0 1 56 17 -175.271804139237 5
0 0 28 17 0 1
0 1 64 17 -78.2718041392367 5
0 0 61 17 0 2
0 1 60 17 256.728195860763 4
0 0 38 17 0 1
0 0 39 17 0 0
0 1 40 17 108.728195860763 1
0 1 49 17 -269.271804139237 3
0 1 7 17 -203.271804139237 3
0 0 91 17 0 1
0 1 53 17 -57.2718041392367 4
0 0 87 17 0 1
0 0 4 17 0 1
0 1 77 17 98.7281958607633 2
0 1 0 17 -254.271804139237 3
0 1 9 17 83.7281958607633 2
0 1 78 17 -224.271804139237 1
0 0 63 17 0 2
0 0 42 17 0 1
0 1 15 17 -174.271804139237 5
0 0 17 17 0 1
0 0 72 17 0 2
0 1 12 17 124.728195860763 2
0 0 10 17 0 5
0 1 16 17 197.728195860763 1
0 1 73 17 22.7281958607633 5
0 1 52 17 -56.2718041392367 2
0 1 51 17 108.728195860763 3
0 0 75 17 0 0
0 0 55 17 0 0
0 1 66 17 160.728195860763 5
0 1 79 17 -98.2718041392367 0
0 1 57 17 -111.271804139237 5
0 1 32 17 -228.271804139237 2
0 0 20 17 0 1
0 1 2 17 -65.2718041392367 4
0 0 37 17 0 1
0 1 80 17 -189.271804139237 5
0 0 59 17 0 3
0 1 34 17 -249.271804139237 3
0 1 50 17 75.7281958607633 4
0 1 6 17 -300.271804139237 5
0 0 89 17 0 3
0 0 92 17 0 0
0 0 88 17 0 1
0 1 33 17 290.728195860763 1
0 1 8 17 -14.2718041392367 5
0 0 19 17 0 2
0 0 26 17 0 2
0 1 22 17 81.7281958607633 0
0 0 70 17 0 4
0 1 76 17 15.7281958607633 2
0 0 81 17 0 5
0 1 36 17 61.7281958607633 0
0 0 27 17 0 2
0 1 41 17 110.728195860763 3
0 0 30 17 0 0
0 1 24 17 -79.2718041392367 2
0 1 14 17 -81.2718041392367 4
0 0 84 17 0 2
0 0 29 17 0 4
0 1 67 17 -114.271804139237 0
0 0 45 17 0 2
0 0 44 17 0 2
0 1 94 17 243.728195860763 1
0 1 31 17 -284.271804139237 4
0 1 1 17 -65.2718041392367 0
0 1 48 17 156.728195860763 0
0 1 68 17 -122.271804139237 1
0 1 46 17 181.728195860763 2
0 0 74 17 0 2
0 1 18 17 -219.271804139237 0
0 0 3 17 0 2
0 0 62 17 0 4
0 0 43 17 0 1
0 1 82 17 -33.2718041392367 3
0 0 58 17 0 2
0 0 54 17 0 1
0 1 23 17 103.728195860763 4
0 0 86 17 0 0
0 1 83 17 46.7281958607633 2
0 0 5 17 0 1
0 1 69 17 56.7281958607633 1
0 1 25 17 -75.2718041392367 1
0 0 93 17 0 2
0 0 21 17 0 1
0 1 47 17 -95.2718041392367 2
0 1 65 17 115.728195860763 2
0 1 85 17 -128.271804139237 5
0 0 71 17 0 1
0 0 11 17 0 2
0 0 90 17 0 2
0 0 13 17 0 1
0 1 81 18 121.728195860763 1
0 0 27 18 0 4
0 0 94 18 0 1
0 1 36 18 277.728195860763 3
0 0 32 18 0 0
0 1 80 18 -179.271804139237 5
0 1 88 18 4.72819586076332 1
0 1 74 18 -73.2718041392367 5
0 0 73 18 0 0
0 0 28 18 0 2
0 1 39 18 -53.2718041392367 0
0 0 11 18 0 1
0 1 1 18 123.728195860763 0
0 1 31 18 -154.271804139237 4
0 1 57 18 71.7281958607633 3
0 1 82 18 46.7281958607633 1
0 0 45 18 0 0
0 1 66 18 -132.271804139237 4
0 0 42 18 0 1
0 0 40 18 0 4
0 1 23 18 -242.271804139237 5
0 1 24 18 181.728195860763 2
0 1 64 18 140.728195860763 1
0 0 25 18 0 0
0 0 37 18 0 1
0 0 63 18 0 3
0 0 87 18 0 0
0 1 2 18 123.728195860763 5
0 0 46 18 0 0
0 1 38 18 262.728195860763 3
0 1 9 18 -120.271804139237 5
0 0 69 18 0 1
0 0 76 18 0 0
0 0 15 18 0 5
0 0 22 18 0 0
0 1 18 18 -52.2718041392367 2
0 0 83 18 0 2
0 0 68 18 0 1
0 0 61 18 0 2
0 1 84 18 -164.271804139237 4
0 0 70 18 0 1
0 0 29 18 0 0
0 1 33 18 -0.271804139236679 5
0 0 35 18 0 3
0 1 54 18 -278.271804139237 5
0 1 49 18 151.728195860763 2
0 1 16 18 -135.271804139237 0
0 1 58 18 243.728195860763 2
0 0 50 18 0 4
0 0 43 18 0 2
0 1 41 18 -38.2718041392367 5
0 1 79 18 -253.271804139237 1
0 0 51 18 0 1
0 0 7 18 0 1
0 1 47 18 -94.2718041392367 2
0 0 19 18 0 2
0 1 17 18 50.7281958607633 1
0 1 14 18 -73.2718041392367 4
0 1 4 18 148.728195860763 4
0 1 53 18 137.728195860763 3
0 1 52 18 -151.271804139237 2
0 1 26 18 45.7281958607633 1
0 0 34 18 0 0
0 1 56 18 -146.271804139237 5
0 1 72 18 214.728195860763 0
0 1 21 18 -46.2718041392367 5
0 1 92 18 -51.2718041392367 4
0 0 85 18 0 0
0 0 10 18 0 1
0 1 91 18 135.728195860763 5
0 0 8 18 0 2
0 1 78 18 -256.271804139237 5
0 0 75 18 0 0
0 0 71 18 0 2
0 0 67 18 0 0
0 1 5 18 -104.271804139237 1
0 1 65 18 -12.2718041392367 5
0 1 13 18 87.7281958607633 5
0 0 93 18 0 2
0 0 0 18 0 2
0 0 12 18 0 1
0 1 44 18 132.728195860763 1
0 0 20 18 0 0
0 1 62 18 -206.271804139237 3
0 1 6 18 -5.27180413923668 2
0 1 60 18 -107.271804139237 1
0 0 30 18 0 4
0 0 77 18 0 2
0 0 89 18 0 2
0 0 48 18 0 0
0 0 55 18 0 4
0 1 3 18 148.728195860763 1
0 1 86 18 121.728195860763 3
0 0 90 18 0 1
0 1 59 18 52.7281958607633 0
0 1 39 19 252.728195860763 5
0 0 83 19 0 3
0 0 51 19 0 1
0 1 22 19 -40.2718041392367 4
0 0 78 19 0 0
0 1 7 19 77.7281958607633 5
0 0 53 19 0 2
0 0 13 19 0 4
0 1 68 19 -247.271804139237 4
0 1 55 19 20.7281958607633 5
0 1 87 19 -0.271804139236679 5
0 1 30 19 -216.271804139237 4
0 0 1 19 0 5
0 1 91 19 17.7281958607633 4
0 1 17 19 78.7281958607633 5
0 1 77 19 102.728195860763 5
0 0 59 19 0 1
0 1 41 19 -13.2718041392367 5
0 0 52 19 0 0
0 0 10 19 0 4
0 0 86 19 0 5
0 1 67 19 23.7281958607633 5
0 1 65 19 -100.271804139237 5
0 1 16 19 -57.2718041392367 3
0 0 57 19 0 2
0 1 37 19 27.7281958607633 5
0 1 21 19 -132.271804139237 5
0 1 45 19 187.728195860763 4
0 0 61 19 0 3
0 0 70 19 0 0
0 1 85 19 185.728195860763 1
0 0 26 19 0 0
0 1 44 19 171.728195860763 4
0 1 93 19 -52.2718041392367 5
0 1 43 19 185.728195860763 5
0 1 79 19 -21.2718041392367 5
0 0 69 19 0 3
0 1 74 19 111.728195860763 5
0 1 9 19 52.7281958607633 4
0 0 4 19 0 0
0 0 72 19 0 0
0 1 66 19 221.728195860763 4
0 1 5 19 -287.271804139237 4
0 0 56 19 0 0
0 0 50 19 0 3
0 0 54 19 0 1
0 1 14 19 -43.2718041392367 4
0 0 48 19 0 0
0 0 18 19 0 3
0 1 6 19 311.728195860763 4
0 0 47 19 0 1
0 0 84 19 0 1
0 0 2 19 0 3
0 1 49 19 226.728195860763 5
0 1 34 19 -1.27180413923668 0
0 0 40 19 0 5
0 0 88 19 0 0
0 0 0 19 0 2
0 0 60 19 0 1
0 0 58 19 0 2
0 1 12 19 -188.271804139237 5
0 0 92 19 0 0
0 0 3 19 0 5
0 0 32 19 0 2
0 0 8 19 0 2
0 0 15 19 0 2
0 1 36 19 83.7281958607633 5
0 0 71 19 0 1
0 1 94 19 -25.2718041392367 1
0 1 62 19 -245.271804139237 5
0 1 29 19 218.728195860763 4
0 1 64 19 7.72819586076332 5
0 1 28 19 -55.2718041392367 5
0 1 24 19 205.728195860763 4
0 0 35 19 0 4
0 1 31 19 47.7281958607633 1
0 1 73 19 -54.2718041392367 5
0 1 81 19 -28.2718041392367 5
0 0 27 19 0 2
0 0 23 19 0 4
0 1 25 19 -87.2718041392367 3
